County,Confirmed,Date,Year,Month,Month_Name,Day,Risk_Level
Caraș-Severin,58,2020-04-16,2020,4,April,16,Low
Caraș-Severin,58,2020-04-17,2020,4,April,17,Low
Caraș-Severin,64,2020-04-18,2020,4,April,18,Low
Caraș-Severin,64,2020-04-19,2020,4,April,19,Low
Caraș-Severin,64,2020-04-20,2020,4,April,20,Low
Caraș-Severin,64,2020-04-21,2020,4,April,21,Low
Caraș-Severin,70,2020-04-22,2020,4,April,22,Low
Caraș-Severin,78,2020-04-23,2020,4,April,23,Low
Caraș-Severin,79,2020-04-24,2020,4,April,24,Low
Caraș-Severin,83,2020-04-25,2020,4,April,25,Low
Caraș-Severin,83,2020-04-26,2020,4,April,26,Low
Caraș-Severin,87,2020-04-27,2020,4,April,27,Low
Caraș-Severin,88,2020-04-28,2020,4,April,28,Low
Caraș-Severin,88,2020-04-29,2020,4,April,29,Low
Caraș-Severin,89,2020-04-30,2020,4,April,30,Low
Caraș-Severin,92,2020-05-01,2020,5,May,1,Low
Caraș-Severin,94,2020-05-02,2020,5,May,2,Low
Caraș-Severin,102,2020-05-03,2020,5,May,3,Low
Caraș-Severin,106,2020-05-04,2020,5,May,4,Low
Caraș-Severin,109,2020-05-05,2020,5,May,5,Low
Caraș-Severin,108,2020-05-06,2020,5,May,6,Low
Caraș-Severin,108,2020-05-07,2020,5,May,7,Low
Caraș-Severin,108,2020-05-08,2020,5,May,8,Low
Caraș-Severin,109,2020-05-09,2020,5,May,9,Low
Caraș-Severin,109,2020-05-10,2020,5,May,10,Low
Caraș-Severin,109,2020-05-11,2020,5,May,11,Low
Caraș-Severin,109,2020-05-12,2020,5,May,12,Low
Caraș-Severin,110,2020-05-13,2020,5,May,13,Low
Caraș-Severin,110,2020-05-14,2020,5,May,14,Low
Caraș-Severin,110,2020-05-15,2020,5,May,15,Low
Caraș-Severin,110,2020-05-16,2020,5,May,16,Low
Caraș-Severin,110,2020-05-17,2020,5,May,17,Low
Caraș-Severin,110,2020-05-18,2020,5,May,18,Low
Caraș-Severin,110,2020-05-19,2020,5,May,19,Low
Caraș-Severin,110,2020-05-20,2020,5,May,20,Low
Caraș-Severin,111,2020-05-21,2020,5,May,21,Low
Caraș-Severin,112,2020-05-22,2020,5,May,22,Low
Caraș-Severin,112,2020-05-23,2020,5,May,23,Low
Caraș-Severin,112,2020-05-24,2020,5,May,24,Low
Caraș-Severin,112,2020-05-25,2020,5,May,25,Low
Caraș-Severin,112,2020-05-26,2020,5,May,26,Low
Caraș-Severin,112,2020-05-27,2020,5,May,27,Low
Caraș-Severin,112,2020-05-28,2020,5,May,28,Low
Caraș-Severin,112,2020-05-29,2020,5,May,29,Low
Caraș-Severin,112,2020-05-30,2020,5,May,30,Low
Caraș-Severin,112,2020-05-31,2020,5,May,31,Low
Caraș-Severin,112,2020-06-01,2020,6,June,1,Low
Caraș-Severin,112,2020-06-02,2020,6,June,2,Low
Caraș-Severin,112,2020-06-03,2020,6,June,3,Low
Caraș-Severin,112,2020-06-05,2020,6,June,5,Low
Caraș-Severin,112,2020-06-06,2020,6,June,6,Low
Caraș-Severin,112,2020-06-07,2020,6,June,7,Low
Caraș-Severin,112,2020-06-08,2020,6,June,8,Low
Caraș-Severin,112,2020-06-09,2020,6,June,9,Low
Caraș-Severin,112,2020-06-10,2020,6,June,10,Low
Caraș-Severin,112,2020-06-11,2020,6,June,11,Low
Caraș-Severin,112,2020-06-12,2020,6,June,12,Low
Caraș-Severin,112,2020-06-13,2020,6,June,13,Low
Caraș-Severin,112,2020-06-14,2020,6,June,14,Low
Caraș-Severin,112,2020-06-15,2020,6,June,15,Low
Caraș-Severin,112,2020-06-16,2020,6,June,16,Low
Caraș-Severin,112,2020-06-17,2020,6,June,17,Low
Caraș-Severin,112,2020-06-18,2020,6,June,18,Low
Caraș-Severin,112,2020-06-19,2020,6,June,19,Low
Caraș-Severin,112,2020-06-20,2020,6,June,20,Low
Caraș-Severin,112,2020-06-21,2020,6,June,21,Low
Caraș-Severin,112,2020-06-22,2020,6,June,22,Low
Caraș-Severin,112,2020-06-23,2020,6,June,23,Low
Caraș-Severin,112,2020-06-24,2020,6,June,24,Low
Caraș-Severin,112,2020-06-25,2020,6,June,25,Low
Caraș-Severin,113,2020-06-27,2020,6,June,27,Low
Caraș-Severin,113,2020-06-28,2020,6,June,28,Low
Caraș-Severin,113,2020-06-30,2020,6,June,30,Low
Caraș-Severin,114,2020-07-01,2020,7,July,1,Low
Caraș-Severin,116,2020-07-02,2020,7,July,2,Low
Caraș-Severin,118,2020-07-03,2020,7,July,3,Low
Caraș-Severin,119,2020-07-04,2020,7,July,4,Low
Caraș-Severin,119,2020-07-05,2020,7,July,5,Low
Caraș-Severin,119,2020-07-06,2020,7,July,6,Low
Caraș-Severin,119,2020-07-07,2020,7,July,7,Low
Caraș-Severin,120,2020-07-08,2020,7,July,8,Low
Caraș-Severin,122,2020-07-09,2020,7,July,9,Low
Caraș-Severin,124,2020-07-10,2020,7,July,10,Low
Caraș-Severin,126,2020-07-11,2020,7,July,11,Low
Caraș-Severin,128,2020-07-12,2020,7,July,12,Low
Caraș-Severin,128,2020-07-13,2020,7,July,13,Low
Caraș-Severin,130,2020-07-14,2020,7,July,14,Low
Caraș-Severin,134,2020-07-15,2020,7,July,15,Low
Caraș-Severin,135,2020-07-16,2020,7,July,16,Low
Caraș-Severin,137,2020-07-17,2020,7,July,17,Low
Caraș-Severin,144,2020-07-18,2020,7,July,18,Low
Caraș-Severin,145,2020-07-19,2020,7,July,19,Low
Caraș-Severin,145,2020-07-20,2020,7,July,20,Low
Caraș-Severin,164,2020-07-21,2020,7,July,21,Low
Cluj,105,2020-04-02,2020,4,April,2,Low
Cluj,108,2020-04-03,2020,4,April,3,Low
Cluj,121,2020-04-04,2020,4,April,4,Low
Cluj,110,2020-04-05,2020,4,April,5,Low
Cluj,114,2020-04-06,2020,4,April,6,Low
Cluj,119,2020-04-07,2020,4,April,7,Low
Cluj,129,2020-04-08,2020,4,April,8,Low
Cluj,148,2020-04-09,2020,4,April,9,Low
Cluj,152,2020-04-10,2020,4,April,10,Low
Cluj,177,2020-04-11,2020,4,April,11,Low
Cluj,183,2020-04-12,2020,4,April,12,Low
Cluj,187,2020-04-13,2020,4,April,13,Low
Cluj,198,2020-04-14,2020,4,April,14,Low
Cluj,203,2020-04-15,2020,4,April,15,Low
Cluj,215,2020-04-16,2020,4,April,16,Low
Cluj,224,2020-04-17,2020,4,April,17,Low
Cluj,237,2020-04-18,2020,4,April,18,Low
Cluj,248,2020-04-19,2020,4,April,19,Low
Cluj,259,2020-04-20,2020,4,April,20,Low
Cluj,263,2020-04-21,2020,4,April,21,Low
Cluj,261,2020-04-22,2020,4,April,22,Low
Cluj,278,2020-04-23,2020,4,April,23,Low
Cluj,292,2020-04-24,2020,4,April,24,Low
Cluj,299,2020-04-25,2020,4,April,25,Low
Cluj,305,2020-04-26,2020,4,April,26,Low
Cluj,308,2020-04-27,2020,4,April,27,Low
Cluj,315,2020-04-28,2020,4,April,28,Low
Cluj,325,2020-04-29,2020,4,April,29,Low
Cluj,349,2020-04-30,2020,4,April,30,Low
Cluj,367,2020-05-01,2020,5,May,1,Low
Cluj,399,2020-05-02,2020,5,May,2,Low
Cluj,407,2020-05-03,2020,5,May,3,Low
Cluj,428,2020-05-04,2020,5,May,4,Low
Cluj,428,2020-05-05,2020,5,May,5,Low
Cluj,447,2020-05-06,2020,5,May,6,Low
Cluj,455,2020-05-07,2020,5,May,7,Low
Cluj,460,2020-05-08,2020,5,May,8,Low
Cluj,458,2020-05-09,2020,5,May,9,Low
Cluj,463,2020-05-10,2020,5,May,10,Low
Cluj,514,2020-05-11,2020,5,May,11,Medium
Cluj,514,2020-05-12,2020,5,May,12,Medium
Cluj,516,2020-05-13,2020,5,May,13,Medium
Cluj,518,2020-05-14,2020,5,May,14,Medium
Cluj,513,2020-05-15,2020,5,May,15,Medium
Cluj,526,2020-05-16,2020,5,May,16,Medium
Cluj,526,2020-05-17,2020,5,May,17,Medium
Cluj,526,2020-05-18,2020,5,May,18,Medium
Cluj,527,2020-05-19,2020,5,May,19,Medium
Cluj,532,2020-05-20,2020,5,May,20,Medium
Cluj,538,2020-05-21,2020,5,May,21,Medium
Cluj,538,2020-05-22,2020,5,May,22,Medium
Cluj,538,2020-05-23,2020,5,May,23,Medium
Cluj,538,2020-05-24,2020,5,May,24,Medium
Cluj,542,2020-05-25,2020,5,May,25,Medium
Cluj,538,2020-05-26,2020,5,May,26,Medium
Cluj,540,2020-05-27,2020,5,May,27,Medium
Cluj,548,2020-05-28,2020,5,May,28,Medium
Cluj,549,2020-05-29,2020,5,May,29,Medium
Cluj,548,2020-05-30,2020,5,May,30,Medium
Cluj,551,2020-05-31,2020,5,May,31,Medium
Cluj,557,2020-06-01,2020,6,June,1,Medium
Cluj,560,2020-06-02,2020,6,June,2,Medium
Cluj,564,2020-06-03,2020,6,June,3,Medium
Cluj,575,2020-06-05,2020,6,June,5,Medium
Cluj,586,2020-06-06,2020,6,June,6,Medium
Cluj,586,2020-06-07,2020,6,June,7,Medium
Cluj,587,2020-06-08,2020,6,June,8,Medium
Cluj,587,2020-06-09,2020,6,June,9,Medium
Cluj,584,2020-06-10,2020,6,June,10,Medium
Cluj,587,2020-06-11,2020,6,June,11,Medium
Cluj,587,2020-06-12,2020,6,June,12,Medium
Cluj,597,2020-06-13,2020,6,June,13,Medium
Cluj,599,2020-06-14,2020,6,June,14,Medium
Cluj,603,2020-06-15,2020,6,June,15,Medium
Cluj,611,2020-06-16,2020,6,June,16,Medium
Cluj,620,2020-06-17,2020,6,June,17,Medium
Cluj,628,2020-06-18,2020,6,June,18,Medium
Cluj,630,2020-06-19,2020,6,June,19,Medium
Cluj,649,2020-06-20,2020,6,June,20,Medium
Cluj,652,2020-06-21,2020,6,June,21,Medium
Cluj,655,2020-06-22,2020,6,June,22,Medium
Cluj,655,2020-06-23,2020,6,June,23,Medium
Cluj,661,2020-06-24,2020,6,June,24,Medium
Cluj,663,2020-06-25,2020,6,June,25,Medium
Cluj,669,2020-06-27,2020,6,June,27,Medium
Cluj,676,2020-06-28,2020,6,June,28,Medium
Cluj,681,2020-06-30,2020,6,June,30,Medium
Cluj,682,2020-07-01,2020,7,July,1,Medium
Cluj,687,2020-07-02,2020,7,July,2,Medium
Cluj,688,2020-07-03,2020,7,July,3,Medium
Cluj,693,2020-07-04,2020,7,July,4,Medium
Cluj,693,2020-07-05,2020,7,July,5,Medium
Cluj,693,2020-07-06,2020,7,July,6,Medium
Cluj,712,2020-07-07,2020,7,July,7,Medium
Cluj,715,2020-07-08,2020,7,July,8,Medium
Cluj,717,2020-07-09,2020,7,July,9,Medium
Cluj,734,2020-07-10,2020,7,July,10,Medium
Cluj,753,2020-07-11,2020,7,July,11,Medium
Cluj,762,2020-07-12,2020,7,July,12,Medium
Cluj,771,2020-07-13,2020,7,July,13,Medium
Cluj,790,2020-07-14,2020,7,July,14,Medium
Cluj,803,2020-07-15,2020,7,July,15,Medium
Cluj,820,2020-07-16,2020,7,July,16,Medium
Cluj,825,2020-07-17,2020,7,July,17,Medium
Cluj,845,2020-07-18,2020,7,July,18,Medium
Cluj,867,2020-07-19,2020,7,July,19,Medium
Cluj,891,2020-07-20,2020,7,July,20,Medium
Cluj,902,2020-07-21,2020,7,July,21,Medium
Constanța,111,2020-04-02,2020,4,April,2,Low
Constanța,117,2020-04-03,2020,4,April,3,Low
Constanța,110,2020-04-04,2020,4,April,4,Low
Constanța,114,2020-04-05,2020,4,April,5,Low
Constanța,117,2020-04-06,2020,4,April,6,Low
Constanța,119,2020-04-07,2020,4,April,7,Low
Constanța,114,2020-04-08,2020,4,April,8,Low
Constanța,124,2020-04-09,2020,4,April,9,Low
Constanța,124,2020-04-10,2020,4,April,10,Low
Constanța,155,2020-04-11,2020,4,April,11,Low
Constanța,157,2020-04-12,2020,4,April,12,Low
Constanța,151,2020-04-13,2020,4,April,13,Low
Constanța,158,2020-04-14,2020,4,April,14,Low
Constanța,163,2020-04-15,2020,4,April,15,Low
Constanța,168,2020-04-16,2020,4,April,16,Low
Constanța,172,2020-04-17,2020,4,April,17,Low
Constanța,181,2020-04-18,2020,4,April,18,Low
Constanța,183,2020-04-19,2020,4,April,19,Low
Constanța,186,2020-04-20,2020,4,April,20,Low
Constanța,198,2020-04-21,2020,4,April,21,Low
Constanța,213,2020-04-22,2020,4,April,22,Low
Constanța,222,2020-04-23,2020,4,April,23,Low
Constanța,222,2020-04-24,2020,4,April,24,Low
Constanța,223,2020-04-25,2020,4,April,25,Low
Constanța,224,2020-04-26,2020,4,April,26,Low
Constanța,233,2020-04-27,2020,4,April,27,Low
Constanța,229,2020-04-28,2020,4,April,28,Low
Constanța,228,2020-04-29,2020,4,April,29,Low
Constanța,231,2020-04-30,2020,4,April,30,Low
Constanța,235,2020-05-01,2020,5,May,1,Low
Constanța,238,2020-05-02,2020,5,May,2,Low
Constanța,243,2020-05-03,2020,5,May,3,Low
Constanța,250,2020-05-04,2020,5,May,4,Low
Constanța,245,2020-05-05,2020,5,May,5,Low
Constanța,245,2020-05-06,2020,5,May,6,Low
Constanța,247,2020-05-07,2020,5,May,7,Low
Constanța,248,2020-05-08,2020,5,May,8,Low
Constanța,249,2020-05-09,2020,5,May,9,Low
Constanța,252,2020-05-10,2020,5,May,10,Low
Constanța,251,2020-05-11,2020,5,May,11,Low
Constanța,252,2020-05-12,2020,5,May,12,Low
Constanța,252,2020-05-13,2020,5,May,13,Low
Constanța,253,2020-05-14,2020,5,May,14,Low
Constanța,256,2020-05-15,2020,5,May,15,Low
Constanța,257,2020-05-16,2020,5,May,16,Low
Constanța,258,2020-05-17,2020,5,May,17,Low
Constanța,260,2020-05-18,2020,5,May,18,Low
Constanța,261,2020-05-19,2020,5,May,19,Low
Constanța,265,2020-05-20,2020,5,May,20,Low
Constanța,265,2020-05-21,2020,5,May,21,Low
Constanța,266,2020-05-22,2020,5,May,22,Low
Constanța,267,2020-05-23,2020,5,May,23,Low
Constanța,269,2020-05-24,2020,5,May,24,Low
Constanța,270,2020-05-25,2020,5,May,25,Low
Constanța,276,2020-05-26,2020,5,May,26,Low
Constanța,276,2020-05-27,2020,5,May,27,Low
Constanța,278,2020-05-28,2020,5,May,28,Low
Constanța,279,2020-05-29,2020,5,May,29,Low
Constanța,279,2020-05-30,2020,5,May,30,Low
Constanța,279,2020-05-31,2020,5,May,31,Low
Constanța,283,2020-06-01,2020,6,June,1,Low
Constanța,284,2020-06-02,2020,6,June,2,Low
Constanța,283,2020-06-03,2020,6,June,3,Low
Constanța,286,2020-06-05,2020,6,June,5,Low
Constanța,294,2020-06-06,2020,6,June,6,Low
Constanța,297,2020-06-07,2020,6,June,7,Low
Constanța,298,2020-06-08,2020,6,June,8,Low
Constanța,300,2020-06-09,2020,6,June,9,Low
Constanța,302,2020-06-10,2020,6,June,10,Low
Constanța,301,2020-06-11,2020,6,June,11,Low
Constanța,304,2020-06-12,2020,6,June,12,Low
Constanța,307,2020-06-13,2020,6,June,13,Low
Constanța,312,2020-06-14,2020,6,June,14,Low
Constanța,312,2020-06-15,2020,6,June,15,Low
Constanța,316,2020-06-16,2020,6,June,16,Low
Constanța,326,2020-06-17,2020,6,June,17,Low
Constanța,331,2020-06-18,2020,6,June,18,Low
Constanța,336,2020-06-19,2020,6,June,19,Low
Constanța,352,2020-06-20,2020,6,June,20,Low
Constanța,367,2020-06-21,2020,6,June,21,Low
Constanța,378,2020-06-22,2020,6,June,22,Low
Constanța,380,2020-06-23,2020,6,June,23,Low
Constanța,390,2020-06-24,2020,6,June,24,Low
Constanța,404,2020-06-25,2020,6,June,25,Low
Constanța,421,2020-06-27,2020,6,June,27,Low
Constanța,429,2020-06-28,2020,6,June,28,Low
Constanța,446,2020-06-30,2020,6,June,30,Low
Constanța,454,2020-07-01,2020,7,July,1,Low
Constanța,458,2020-07-02,2020,7,July,2,Low
Constanța,468,2020-07-03,2020,7,July,3,Low
Constanța,475,2020-07-04,2020,7,July,4,Low
Constanța,482,2020-07-05,2020,7,July,5,Low
Constanța,484,2020-07-06,2020,7,July,6,Low
Constanța,492,2020-07-07,2020,7,July,7,Low
Constanța,500,2020-07-08,2020,7,July,8,Medium
Constanța,508,2020-07-09,2020,7,July,9,Medium
Constanța,528,2020-07-10,2020,7,July,10,Medium
Constanța,534,2020-07-11,2020,7,July,11,Medium
Constanța,542,2020-07-12,2020,7,July,12,Medium
Constanța,542,2020-07-13,2020,7,July,13,Medium
Constanța,553,2020-07-14,2020,7,July,14,Medium
Constanța,562,2020-07-15,2020,7,July,15,Medium
Constanța,576,2020-07-16,2020,7,July,16,Medium
Constanța,590,2020-07-17,2020,7,July,17,Medium
Constanța,611,2020-07-18,2020,7,July,18,Medium
Constanța,624,2020-07-19,2020,7,July,19,Medium
Constanța,645,2020-07-20,2020,7,July,20,Medium
Constanța,657,2020-07-21,2020,7,July,21,Medium
Covasna,34,2020-04-02,2020,4,April,2,Low
Covasna,38,2020-04-03,2020,4,April,3,Low
Covasna,37,2020-04-04,2020,4,April,4,Low
Covasna,47,2020-04-05,2020,4,April,5,Low
Covasna,52,2020-04-06,2020,4,April,6,Low
Covasna,55,2020-04-07,2020,4,April,7,Low
Covasna,57,2020-04-08,2020,4,April,8,Low
Covasna,62,2020-04-09,2020,4,April,9,Low
Covasna,79,2020-04-10,2020,4,April,10,Low
Covasna,91,2020-04-11,2020,4,April,11,Low
Covasna,117,2020-04-12,2020,4,April,12,Low
Covasna,123,2020-04-13,2020,4,April,13,Low
Covasna,124,2020-04-14,2020,4,April,14,Low
Covasna,123,2020-04-15,2020,4,April,15,Low
Covasna,123,2020-04-16,2020,4,April,16,Low
Covasna,123,2020-04-17,2020,4,April,17,Low
Covasna,154,2020-04-18,2020,4,April,18,Low
Covasna,154,2020-04-19,2020,4,April,19,Low
Covasna,154,2020-04-20,2020,4,April,20,Low
Covasna,154,2020-04-21,2020,4,April,21,Low
Covasna,168,2020-04-22,2020,4,April,22,Low
Covasna,165,2020-04-23,2020,4,April,23,Low
Covasna,168,2020-04-24,2020,4,April,24,Low
Covasna,173,2020-04-25,2020,4,April,25,Low
Covasna,177,2020-04-26,2020,4,April,26,Low
Covasna,179,2020-04-27,2020,4,April,27,Low
Covasna,178,2020-04-28,2020,4,April,28,Low
Covasna,178,2020-04-29,2020,4,April,29,Low
Covasna,188,2020-04-30,2020,4,April,30,Low
Covasna,189,2020-05-01,2020,5,May,1,Low
Covasna,189,2020-05-02,2020,5,May,2,Low
Covasna,196,2020-05-03,2020,5,May,3,Low
Covasna,195,2020-05-04,2020,5,May,4,Low
Covasna,196,2020-05-05,2020,5,May,5,Low
Covasna,205,2020-05-06,2020,5,May,6,Low
Covasna,209,2020-05-07,2020,5,May,7,Low
Covasna,211,2020-05-08,2020,5,May,8,Low
Covasna,214,2020-05-09,2020,5,May,9,Low
Covasna,219,2020-05-10,2020,5,May,10,Low
Covasna,221,2020-05-11,2020,5,May,11,Low
Covasna,222,2020-05-12,2020,5,May,12,Low
Covasna,225,2020-05-13,2020,5,May,13,Low
Covasna,226,2020-05-14,2020,5,May,14,Low
Covasna,228,2020-05-15,2020,5,May,15,Low
Covasna,228,2020-05-16,2020,5,May,16,Low
Covasna,228,2020-05-17,2020,5,May,17,Low
Covasna,228,2020-05-18,2020,5,May,18,Low
Covasna,229,2020-05-19,2020,5,May,19,Low
Covasna,229,2020-05-20,2020,5,May,20,Low
Covasna,229,2020-05-21,2020,5,May,21,Low
Covasna,229,2020-05-22,2020,5,May,22,Low
Covasna,229,2020-05-23,2020,5,May,23,Low
Covasna,230,2020-05-24,2020,5,May,24,Low
Covasna,230,2020-05-25,2020,5,May,25,Low
Covasna,230,2020-05-26,2020,5,May,26,Low
Covasna,230,2020-05-27,2020,5,May,27,Low
Covasna,230,2020-05-28,2020,5,May,28,Low
Covasna,229,2020-05-29,2020,5,May,29,Low
Covasna,229,2020-05-30,2020,5,May,30,Low
Covasna,229,2020-05-31,2020,5,May,31,Low
Covasna,230,2020-06-01,2020,6,June,1,Low
Covasna,230,2020-06-02,2020,6,June,2,Low
Covasna,230,2020-06-03,2020,6,June,3,Low
Covasna,230,2020-06-05,2020,6,June,5,Low
Covasna,223,2020-06-06,2020,6,June,6,Low
Covasna,223,2020-06-07,2020,6,June,7,Low
Covasna,223,2020-06-08,2020,6,June,8,Low
Covasna,223,2020-06-09,2020,6,June,9,Low
Covasna,224,2020-06-10,2020,6,June,10,Low
Covasna,233,2020-06-11,2020,6,June,11,Low
Covasna,238,2020-06-12,2020,6,June,12,Low
Covasna,239,2020-06-13,2020,6,June,13,Low
Covasna,245,2020-06-14,2020,6,June,14,Low
Covasna,247,2020-06-15,2020,6,June,15,Low
Covasna,248,2020-06-16,2020,6,June,16,Low
Covasna,248,2020-06-17,2020,6,June,17,Low
Covasna,252,2020-06-18,2020,6,June,18,Low
Covasna,253,2020-06-19,2020,6,June,19,Low
Covasna,260,2020-06-20,2020,6,June,20,Low
Covasna,264,2020-06-21,2020,6,June,21,Low
Covasna,264,2020-06-22,2020,6,June,22,Low
Covasna,269,2020-06-23,2020,6,June,23,Low
Covasna,268,2020-06-24,2020,6,June,24,Low
Covasna,271,2020-06-25,2020,6,June,25,Low
Covasna,276,2020-06-27,2020,6,June,27,Low
Covasna,277,2020-06-28,2020,6,June,28,Low
Covasna,280,2020-06-30,2020,6,June,30,Low
Covasna,286,2020-07-01,2020,7,July,1,Low
Covasna,288,2020-07-02,2020,7,July,2,Low
Covasna,291,2020-07-03,2020,7,July,3,Low
Covasna,296,2020-07-04,2020,7,July,4,Low
Covasna,299,2020-07-05,2020,7,July,5,Low
Covasna,299,2020-07-06,2020,7,July,6,Low
Covasna,302,2020-07-07,2020,7,July,7,Low
Covasna,310,2020-07-08,2020,7,July,8,Low
Covasna,318,2020-07-09,2020,7,July,9,Low
Covasna,323,2020-07-10,2020,7,July,10,Low
Covasna,328,2020-07-11,2020,7,July,11,Low
Covasna,329,2020-07-12,2020,7,July,12,Low
Covasna,331,2020-07-13,2020,7,July,13,Low
Covasna,331,2020-07-14,2020,7,July,14,Low
Covasna,335,2020-07-15,2020,7,July,15,Low
Covasna,342,2020-07-16,2020,7,July,16,Low
Covasna,351,2020-07-17,2020,7,July,17,Low
Covasna,358,2020-07-18,2020,7,July,18,Low
Covasna,359,2020-07-19,2020,7,July,19,Low
Covasna,369,2020-07-20,2020,7,July,20,Low
Covasna,376,2020-07-21,2020,7,July,21,Low
Călărași,17,2020-04-02,2020,4,April,2,Low
Călărași,26,2020-04-03,2020,4,April,3,Low
Călărași,29,2020-04-04,2020,4,April,4,Low
Călărași,30,2020-04-05,2020,4,April,5,Low
Călărași,31,2020-04-06,2020,4,April,6,Low
Călărași,33,2020-04-07,2020,4,April,7,Low
Călărași,35,2020-04-08,2020,4,April,8,Low
Călărași,34,2020-04-09,2020,4,April,9,Low
Călărași,35,2020-04-10,2020,4,April,10,Low
Călărași,35,2020-04-11,2020,4,April,11,Low
Călărași,35,2020-04-12,2020,4,April,12,Low
Călărași,39,2020-04-13,2020,4,April,13,Low
Călărași,39,2020-04-14,2020,4,April,14,Low
Călărași,41,2020-04-15,2020,4,April,15,Low
Călărași,41,2020-04-16,2020,4,April,16,Low
Călărași,40,2020-04-17,2020,4,April,17,Low
Călărași,40,2020-04-18,2020,4,April,18,Low
Călărași,40,2020-04-19,2020,4,April,19,Low
Călărași,44,2020-04-20,2020,4,April,20,Low
Călărași,47,2020-04-21,2020,4,April,21,Low
Călărași,47,2020-04-22,2020,4,April,22,Low
Călărași,49,2020-04-23,2020,4,April,23,Low
Călărași,51,2020-04-24,2020,4,April,24,Low
Călărași,51,2020-04-25,2020,4,April,25,Low
Călărași,51,2020-04-26,2020,4,April,26,Low
Călărași,51,2020-04-27,2020,4,April,27,Low
Călărași,48,2020-04-28,2020,4,April,28,Low
Călărași,48,2020-04-29,2020,4,April,29,Low
Călărași,48,2020-04-30,2020,4,April,30,Low
Călărași,49,2020-05-01,2020,5,May,1,Low
Călărași,51,2020-05-02,2020,5,May,2,Low
Călărași,53,2020-05-03,2020,5,May,3,Low
Călărași,59,2020-05-04,2020,5,May,4,Low
Călărași,61,2020-05-05,2020,5,May,5,Low
Călărași,62,2020-05-06,2020,5,May,6,Low
Călărași,61,2020-05-07,2020,5,May,7,Low
Călărași,62,2020-05-08,2020,5,May,8,Low
Călărași,61,2020-05-09,2020,5,May,9,Low
Călărași,61,2020-05-10,2020,5,May,10,Low
Călărași,63,2020-05-11,2020,5,May,11,Low
Călărași,64,2020-05-12,2020,5,May,12,Low
Călărași,65,2020-05-13,2020,5,May,13,Low
Călărași,67,2020-05-14,2020,5,May,14,Low
Călărași,69,2020-05-15,2020,5,May,15,Low
Călărași,69,2020-05-16,2020,5,May,16,Low
Călărași,73,2020-05-17,2020,5,May,17,Low
Călărași,74,2020-05-18,2020,5,May,18,Low
Călărași,75,2020-05-19,2020,5,May,19,Low
Călărași,77,2020-05-20,2020,5,May,20,Low
Călărași,77,2020-05-21,2020,5,May,21,Low
Călărași,78,2020-05-22,2020,5,May,22,Low
Călărași,79,2020-05-23,2020,5,May,23,Low
Călărași,80,2020-05-24,2020,5,May,24,Low
Călărași,82,2020-05-25,2020,5,May,25,Low
Călărași,87,2020-05-26,2020,5,May,26,Low
Călărași,87,2020-05-27,2020,5,May,27,Low
Călărași,90,2020-05-28,2020,5,May,28,Low
Călărași,92,2020-05-29,2020,5,May,29,Low
Călărași,94,2020-05-30,2020,5,May,30,Low
Călărași,95,2020-05-31,2020,5,May,31,Low
Călărași,95,2020-06-01,2020,6,June,1,Low
Călărași,99,2020-06-02,2020,6,June,2,Low
Călărași,99,2020-06-03,2020,6,June,3,Low
Călărași,101,2020-06-05,2020,6,June,5,Low
Călărași,103,2020-06-06,2020,6,June,6,Low
Călărași,103,2020-06-07,2020,6,June,7,Low
Călărași,103,2020-06-08,2020,6,June,8,Low
Călărași,104,2020-06-09,2020,6,June,9,Low
Călărași,105,2020-06-10,2020,6,June,10,Low
Călărași,109,2020-06-11,2020,6,June,11,Low
Călărași,110,2020-06-12,2020,6,June,12,Low
Călărași,117,2020-06-13,2020,6,June,13,Low
Călărași,131,2020-06-14,2020,6,June,14,Low
Călărași,133,2020-06-15,2020,6,June,15,Low
Călărași,136,2020-06-16,2020,6,June,16,Low
Călărași,137,2020-06-17,2020,6,June,17,Low
Călărași,143,2020-06-18,2020,6,June,18,Low
Călărași,144,2020-06-19,2020,6,June,19,Low
Călărași,146,2020-06-20,2020,6,June,20,Low
Călărași,148,2020-06-21,2020,6,June,21,Low
Călărași,148,2020-06-22,2020,6,June,22,Low
Călărași,149,2020-06-23,2020,6,June,23,Low
Călărași,149,2020-06-24,2020,6,June,24,Low
Călărași,160,2020-06-25,2020,6,June,25,Low
Călărași,165,2020-06-27,2020,6,June,27,Low
Călărași,165,2020-06-28,2020,6,June,28,Low
Călărași,177,2020-06-30,2020,6,June,30,Low
Călărași,178,2020-07-01,2020,7,July,1,Low
Călărași,177,2020-07-02,2020,7,July,2,Low
Călărași,177,2020-07-03,2020,7,July,3,Low
Călărași,178,2020-07-04,2020,7,July,4,Low
Călărași,181,2020-07-05,2020,7,July,5,Low
Călărași,181,2020-07-06,2020,7,July,6,Low
Călărași,183,2020-07-07,2020,7,July,7,Low
Călărași,190,2020-07-08,2020,7,July,8,Low
Călărași,197,2020-07-09,2020,7,July,9,Low
Călărași,198,2020-07-10,2020,7,July,10,Low
Călărași,200,2020-07-11,2020,7,July,11,Low
Călărași,209,2020-07-12,2020,7,July,12,Low
Călărași,209,2020-07-13,2020,7,July,13,Low
Călărași,214,2020-07-14,2020,7,July,14,Low
